source,author,feature,n,mean,std,median,min,max,mean_ci_low,mean_ci_high
writingprompts,human,motion_per_1000,34,7.809548900426764,8.36661392536748,4.831368887851558,0.0,38.64734299516908,5.162759882295242,10.77220853977574
writingprompts,human,narrative_route_ratio,34,2.0748173779315646,1.4887198958393948,1.6339285714285714,0.08333333333333333,6.333333333333333,1.5974569190421268,2.6188655805459433
writingprompts,human,nominalization_per_1000,34,10.982344619329181,9.620920032648632,9.641297277204721,0.0,37.38317757009346,7.901878550734056,13.91195308466878
writingprompts,human,participial_ing_per_1000,34,30.180278899161884,13.163431345007494,27.211024269847798,9.132420091324201,58.25242718446602,26.027792552298518,34.60040478994266
writingprompts,human,passive_like_per_1000,34,5.163536837686368,5.0384200613551,4.566210045662101,0.0,13.824884792626728,3.5311855093933806,6.687933223087667
writingprompts,human,route_step_density,34,43.551750012028094,19.46006810318789,39.966740576496676,18.34862385321101,106.28019323671498,37.68015314820305,50.79340576855399
writingprompts,human,second_person_per_1000,34,10.631393175322538,14.06012460673588,6.724484665661136,0.0,59.63302752293578,6.253977746209869,15.719099357972642
writingprompts,human,sensory_per_1000,34,5.929803098969688,8.537906606502814,4.597725447089164,0.0,39.21568627450981,3.265049870088697,8.840872403539548
writingprompts,human,sentence_count,34,16.029411764705884,6.097616494682248,16.5,5.0,31.0,13.999264705882354,17.941176470588236
writingprompts,human,sequence_per_1000,34,10.843970866527416,6.928819744450363,9.345998471448848,0.0,27.397260273972602,8.646099091612186,13.23748897111618
writingprompts,human,survey_route_ratio,34,0.2893509676597911,0.2703708536337529,0.16666666666666666,0.0625,1.0,0.20190878055767764,0.3759120087428911
writingprompts,human,that_per_1000,34,9.61855356703184,10.037579685840164,9.029759478189971,0.0,40.723981900452486,6.504526839946362,13.09181138177111
writingprompts,human,type_token_ratio,34,0.61977352308916,0.042948901542777126,0.6278749028749029,0.5136363636363637,0.7013574660633484,0.6057348710959908,0.6334321087238372
writingprompts,human,word_count,34,209.6764705882353,25.296688714000656,217.0,107.0,223.0,200.02941176470588,216.35367647058823
writingprompts,llm,affect_per_1000,34,1.5497698850228645,3.28768885266872,0.0,0.0,13.761467889908257,0.6171193295775512,2.691689275118972
writingprompts,llm,bigram_repetition,34,0.03422002084694119,0.015658543769894607,0.02900054896040627,0.013215859030836996,0.06999999999999995,0.02925602651623052,0.03950612670183171
writingprompts,llm,cardinal_per_1000,34,0.11671335200746966,0.6805499410417016,0.0,0.0,3.9682539682539684,0.0,0.350140056022409
writingprompts,llm,closure_per_1000,34,7.110625542164122,6.796253791043775,4.597725447089164,0.0,25.974025974025974,5.077589077011541,9.451825811400571
writingprompts,llm,coordination_per_1000,34,26.758377009357268,9.129579471946792,25.758411472697187,8.438818565400844,43.66812227074236,23.781539025368552,29.877458490440656
writingprompts,llm,deictic_per_1000,34,10.762540155953266,7.017420240792493,9.500011255937507,0.0,30.303030303030305,8.413493021893048,13.058147709681482
writingprompts,llm,dialogue_mark_density,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
writingprompts,llm,direction_per_1000,34,33.52863220116666,9.286304196529093,34.421496779924496,17.02127659574468,50.0,30.556285892597998,36.351360115447456
writingprompts,llm,egocentric_per_1000,34,9.731842577414405,5.8354593983627945,9.240290226205719,0.0,22.727272727272727,7.879728292896414,11.617477509762585
writingprompts,llm,first_person_per_1000,34,76.58396223031772,18.084140744562717,80.45279967657166,34.93449781659389,130.8016877637131,70.68099060036869,83.11742488836548
writingprompts,llm,formulaic_phrase_per_1000,34,2.788326256177699,3.1712310491467592,1.8656716417910448,0.0,9.090909090909092,1.7694638325615004,3.803705434373458
writingprompts,llm,hapax_ratio,34,0.8173171006338283,0.026487548350172797,0.8222271553115919,0.7714285714285715,0.8726114649681529,0.8085250817666196,0.8258396090663326
writingprompts,llm,imperative_sentence_share,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
writingprompts,llm,landmark_per_1000,34,32.92487028406323,13.483898463862799,30.57930358892154,9.25925925925926,64.93506493506493,28.72013676963859,37.66115943226587
writingprompts,llm,landmark_reuse_ratio,34,0.19580950095655977,0.1635699719558652,0.16666666666666666,0.0,0.5454545454545454,0.1438248699829582,0.25132247246217837
writingprompts,llm,left_right_imbalance,34,0.35294117647058826,0.48507125007266594,0.0,0.0,1.0,0.20588235294117646,0.5294117647058824
writingprompts,llm,mean_sentence_len,34,14.512283313311862,2.8875118987848816,13.899159663865547,9.56,22.9,13.582359506574955,15.508498529848657
writingprompts,llm,motion_per_1000,34,16.923547246577844,8.271570870042105,15.97332486503652,0.0,32.863849765258216,14.278530784681774,19.76847389284417
writingprompts,llm,narrative_route_ratio,34,1.635589304587438,0.4454113547650596,1.5192307692307692,1.0,2.7777777777777777,1.5000706535491868,1.7991207292683284
writingprompts,llm,nominalization_per_1000,34,8.398430450669208,5.801605480022518,8.567235369656943,0.0,21.27659574468085,6.396464240832159,10.111167055669252
writingprompts,llm,participial_ing_per_1000,34,35.9755120272501,13.0581141323251,35.95669036845507,12.096774193548388,62.76150627615063,31.60207407352235,40.27826420446854
writingprompts,llm,passive_like_per_1000,34,3.181888673367924,4.657189032380116,0.0,0.0,16.129032258064516,1.7730417001654386,4.8142267335944515
writingprompts,llm,route_step_density,34,64.90399835731125,14.168361164388914,68.3651026392962,38.297872340425535,98.59154929577464,60.25438783762087,69.27598674108097
writingprompts,llm,second_person_per_1000,34,3.043496654153538,4.699489270609635,0.0,0.0,17.02127659574468,1.571891643414298,4.766977946017649
writingprompts,llm,sensory_per_1000,34,16.75451152577609,6.064359620262851,17.168646955880998,4.219409282700422,27.77777777777778,14.796141014068844,18.882019665835635
writingprompts,llm,sentence_count,34,16.323529411764707,3.4878193954779784,16.0,10.0,25.0,15.264705882352942,17.529411764705884
writingprompts,llm,sequence_per_1000,34,14.451818909566743,5.893910577109064,13.216115510013973,4.25531914893617,27.77777777777778,12.600150607174443,16.553904366455722
writingprompts,llm,survey_route_ratio,34,0.11741726410844058,0.04560347972854575,0.1,0.0625,0.2,0.10270949638596699,0.13258445394474808
writingprompts,llm,that_per_1000,34,4.4927313678016825,4.814339427056167,4.150520967880823,0.0,16.129032258064516,2.842382075180763,5.965154770845007
writingprompts,llm,type_token_ratio,34,0.6570248057111361,0.028848954401663518,0.6545085277210319,0.6069868995633187,0.7136363636363636,0.6470872061380767,0.6664647066575039
writingprompts,llm,word_count,34,228.1764705882353,17.371991718184894,228.5,194.0,268.0,222.14632352941177,234.20661764705883
